Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Spend,Customer_Tenure,Total_Engagement,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
4216,1981,Graduation,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,1,0,33,1474,1,28,25,1474,3,4,4,344,Loyal Customers
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,0,52,315,1,19,12,315,3,2,2,322,Potential Customers
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,1,64,504,1,23,16,504,3,3,3,333,Loyal Customers
8842,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,43,44,2,12,5,44,3,1,1,311,At Risk Customers
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,43,44,2,12,5,44,3,1,1,311,At Risk Customers
6050,1975,2n Cycle,Married,57036.0,0,1,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,39,1513,2,31,22,1513,3,4,4,344,Loyal Customers
9204,1970,Graduation,Widow,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,44,1029,2,16,13,1029,3,3,3,333,Loyal Customers
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,44,57,0,7,5,57,3,1,1,311,At Risk Customers
6864,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,25,30,0,11,6,30,3,2,1,321,Potential Customers
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,25,30,0,11,6,30,3,2,1,321,Potential Customers
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,0,49,916,0,28,23,916,3,4,3,343,Loyal Customers
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,42,61,0,11,5,61,3,1,1,311,At Risk Customers
9216,1971,Graduation,Married,35788.0,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,43,44,0,11,5,44,3,1,1,311,At Risk Customers
8086,1959,Graduation,Married,42243.0,1,1,2013-11-12,34,48,0,2,0,0,5,2,2,0,3,7,0,0,55,55,1,12,5,55,3,1,1,311,At Risk Customers
9097,1956,Graduation,Divorced,46086.0,0,1,2013-03-11,34,244,8,32,7,2,50,4,3,1,8,4,0,0,58,343,1,16,12,343,3,2,2,322,Potential Customers
7631,1978,Master,Together,61346.0,1,0,2013-06-10,34,562,58,168,43,16,142,1,5,7,10,3,0,0,36,989,1,25,22,989,3,4,3,343,Loyal Customers
7275,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,43,131,1,13,7,131,3,2,2,322,Potential Customers
8334,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,43,131,1,13,7,131,3,2,2,322,Potential Customers
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,27,59,1,11,5,59,3,1,1,311,At Risk Customers
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,0,0,44,28,1,10,3,28,3,1,1,311,At Risk Customers
7034,1978,2n Cycle,Married,25804.0,1,0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0,36,55,1,13,5,55,3,1,1,311,At Risk Customers
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,37,1073,1,30,25,1073,3,4,4,344,Loyal Customers
3934,1966,Graduation,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,48,608,1,21,16,608,3,3,3,333,Loyal Customers
2493,1966,Graduation,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,48,608,1,21,16,608,3,3,3,333,Loyal Customers
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,0,0,56,1155,1,29,24,1155,3,4,4,344,Loyal Customers
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0,43,590,2,23,17,590,3,3,3,333,Loyal Customers
7378,1981,Master,Together,42021.0,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,0,0,33,573,2,26,17,573,3,3,3,333,Loyal Customers
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,1,0,42,1890,2,23,18,1890,3,3,4,334,Loyal Customers
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,46,106,2,14,6,106,3,2,2,322,Potential Customers
2072,1969,PhD,Together,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,45,1064,2,24,15,1064,3,3,4,334,Loyal Customers
8908,1959,Graduation,Married,87195.0,0,0,2014-08-05,35,217,76,690,50,26,38,1,3,11,5,1,1,0,55,1097,0,20,19,1097,3,4,4,344,Loyal Customers
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,33,182,0,15,8,182,3,2,2,322,Potential Customers
10129,1966,Graduation,Together,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,48,1456,0,21,20,1456,3,4,4,344,Loyal Customers
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,45,292,0,19,11,292,3,2,2,322,Potential Customers
3334,1951,Graduation,Married,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,63,2211,0,22,21,2211,3,4,4,344,Loyal Customers
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,31,16,1,10,3,16,3,1,1,311,At Risk Customers
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,39,527,1,22,15,527,3,3,3,333,Loyal Customers
10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,1,0,41,1778,1,24,22,1778,3,4,4,344,Loyal Customers
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,1,0,46,815,1,29,21,815,3,4,3,343,Loyal Customers
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,52,861,1,26,21,861,3,4,3,343,Loyal Customers
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,1,0,44,1812,2,18,15,1812,3,3,4,334,Loyal Customers
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,34,41,2,12,4,41,3,1,1,311,At Risk Customers
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,40,33,2,10,4,33,3,1,1,311,At Risk Customers
2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,1,0,50,895,2,31,28,895,3,4,3,343,Loyal Customers
35,1987,Graduation,Married,25545.0,1,0,2012-08-09,35,32,1,64,16,12,85,3,2,2,3,6,1,0,27,210,2,13,7,210,3,2,2,322,Potential Customers
8041,1971,PhD,Widow,47111.0,0,1,2012-08-09,35,595,71,153,120,112,41,6,3,2,10,9,0,0,43,1092,2,24,15,1092,3,3,4,334,Loyal Customers
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,59,1396,2,28,20,1396,3,4,4,344,Loyal Customers
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,67,711,0,10,9,711,3,2,3,323,Potential Customers
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,50,68,0,11,5,68,3,1,1,311,At Risk Customers
1646,1972,Basic,Married,25224.0,1,0,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3,0,0,42,46,0,8,5,46,3,1,1,311,At Risk Customers
9206,1968,Graduation,Together,77382.0,0,1,2014-07-01,36,491,48,231,112,105,134,2,5,7,12,1,0,0,46,1121,0,25,24,1121,3,4,4,344,Loyal Customers
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,47,13,1,9,3,13,3,1,1,311,At Risk Customers
6885,1977,Graduation,Divorced,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,37,55,1,12,5,55,3,1,1,311,At Risk Customers
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,39,362,1,18,13,362,3,3,2,332,Potential Customers
1150,1899,PhD,Together,83532.0,0,0,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0,115,1853,1,15,14,1853,3,3,4,334,Loyal Customers
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,67,1095,1,29,25,1095,3,4,4,344,Loyal Customers
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,67,1095,1,29,25,1095,3,4,4,344,Loyal Customers
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,55,46,1,10,4,46,3,1,1,311,At Risk Customers
4418,1983,Master,Single,89616.0,0,0,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2,1,0,31,1644,1,26,24,1644,3,4,4,344,Loyal Customers
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,1,0,44,1724,1,33,30,1724,3,4,4,344,Loyal Customers
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,1,0,66,1930,2,23,20,1930,3,4,4,344,Loyal Customers
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,28,61,2,10,5,61,3,1,1,311,At Risk Customers
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,38,877,2,20,12,877,3,2,3,323,Potential Customers
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,1,0,32,299,2,20,11,299,3,2,2,322,Potential Customers
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,64,939,2,32,26,939,3,4,3,343,Loyal Customers
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,41,49,0,9,4,49,3,1,1,311,At Risk Customers
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,41,49,0,9,4,49,3,1,1,311,At Risk Customers
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,41,49,0,9,4,49,3,1,1,311,At Risk Customers
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,41,49,0,9,4,49,3,1,1,311,At Risk Customers
6428,1950,PhD,Widow,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,64,1130,0,16,16,1130,3,3,4,334,Loyal Customers
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,63,19,0,7,4,19,3,1,1,311,At Risk Customers
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,44,913,1,25,23,913,3,4,3,343,Loyal Customers
7235,1975,2n Cycle,Married,17003.0,1,0,2013-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,0,39,38,1,11,6,38,3,2,1,321,Potential Customers
8527,1965,Master,Together,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,49,395,1,21,14,395,3,3,2,332,Potential Customers
1968,1971,Graduation,Widow,45684.0,1,0,2013-02-12,37,5,1,5,10,0,7,1,1,0,2,7,0,0,43,28,1,10,3,28,3,1,1,311,At Risk Customers
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,45,33,1,11,5,33,3,1,1,311,At Risk Customers
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,36,270,1,15,11,270,3,2,2,322,Potential Customers
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,42,1194,1,31,25,1194,3,4,4,344,Loyal Customers
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,23,393,1,15,11,393,3,2,2,322,Potential Customers
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,56,397,1,18,12,397,3,2,3,323,Potential Customers
5336,1971,Master,Together,157733.0,1,0,2013-04-06,37,39,1,9,2,0,8,0,1,0,1,1,0,0,43,59,1,3,2,59,3,1,1,311,At Risk Customers
10350,1950,PhD,Married,54432.0,2,1,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0,64,38,1,8,4,38,3,1,1,311,At Risk Customers
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,1,0,30,1923,1,16,15,1923,3,3,4,334,Loyal Customers
11100,1972,Graduation,Divorced,51813.0,1,1,2013-11-04,37,51,2,7,0,1,2,2,2,0,3,7,0,0,42,63,1,12,5,63,3,1,1,311,At Risk Customers
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,25,18,1,10,3,18,3,1,1,311,At Risk Customers
1734,1968,PhD,Together,40706.0,2,1,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,46,81,1,14,7,81,3,2,2,322,Potential Customers
2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,55,1307,2,25,19,1307,3,4,4,344,Loyal Customers
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,56,1102,2,31,24,1102,3,4,4,344,Loyal Customers
10591,1969,Graduation,Widow,43638.0,0,1,2012-06-08,37,63,10,83,7,19,19,2,4,1,4,7,0,0,45,201,2,16,9,201,3,2,2,322,Potential Customers
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,58,443,0,16,14,443,3,3,3,333,Loyal Customers
9336,1969,PhD,Widow,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,45,636,0,22,18,636,3,3,3,333,Loyal Customers
2174,1954,Graduation,Single,46344.0,1,1,2014-08-03,38,11,1,6,2,1,6,2,1,1,2,5,0,0,60,27,0,9,4,27,3,1,1,311,At Risk Customers
3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,34,670,1,22,18,670,3,3,3,333,Loyal Customers
9185,1966,PhD,Single,69759.0,0,0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,1,0,48,1029,1,18,15,1029,3,3,3,333,Loyal Customers
905,1986,Graduation,Divorced,21846.0,1,0,2013-10-22,38,7,17,18,6,10,26,4,4,0,3,8,0,0,28,84,1,15,7,84,3,2,2,322,Potential Customers
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,39,820,1,26,21,820,3,4,3,343,Loyal Customers
8925,1965,Master,Married,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,49,1012,1,28,23,1012,3,4,3,343,Loyal Customers
2499,1958,2n Cycle,Single,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,56,563,1,21,17,563,3,3,3,333,Loyal Customers
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,32,12,1,10,3,12,3,1,1,311,At Risk Customers
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,41,315,1,18,12,315,3,2,2,322,Potential Customers
10967,1963,Graduation,Divorced,33378.0,1,1,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,51,99,1,13,6,99,3,2,2,322,Potential Customers
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,0,0,41,413,1,22,14,413,3,3,3,333,Loyal Customers
2098,1969,PhD,Married,33581.0,2,0,2013-08-01,38,11,0,5,0,0,1,1,1,0,2,8,0,0,45,17,1,11,3,17,3,1,1,311,At Risk Customers
1773,1978,2n Cycle,Married,12393.0,0,0,2012-04-12,38,5,6,15,11,7,13,1,2,0,3,9,0,0,36,57,2,14,5,57,3,1,1,311,At Risk Customers
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,30,406,2,18,12,406,3,2,3,323,Potential Customers
4856,1957,2n Cycle,Married,82347.0,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,0,0,57,1853,2,27,24,1853,3,4,4,344,Loyal Customers
8722,1957,2n Cycle,Married,82347.0,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,57,1853,2,27,24,1853,3,4,4,344,Loyal Customers
2156,1955,PhD,Married,22554.0,1,1,2012-03-11,38,27,0,10,0,0,4,4,2,0,4,5,0,0,59,41,2,11,6,41,3,2,1,321,Potential Customers
2569,1987,Graduation,Married,17323.0,0,0,2012-10-10,38,3,14,17,6,1,5,1,1,0,3,8,0,0,27,46,2,12,4,46,3,1,1,311,At Risk Customers
10151,1960,Graduation,Divorced,62204.0,0,2,2012-12-09,38,317,46,247,151,46,139,1,4,5,12,3,0,0,54,946,2,24,21,946,3,4,3,343,Loyal Customers
10473,1956,PhD,Widow,78028.0,0,1,2012-10-09,38,158,19,288,25,0,38,1,6,4,9,7,1,0,58,528,2,26,19,528,3,4,3,343,Loyal Customers
7079,1962,Graduation,Divorced,63887.0,0,1,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,52,1245,2,33,27,1245,3,4,4,344,Loyal Customers
6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,49,529,2,23,15,529,3,3,3,333,Loyal Customers
6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,29,48,2,13,4,48,3,1,1,311,At Risk Customers
2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2,0,0,49,299,0,13,11,299,3,2,2,322,Potential Customers
49,1970,Graduation,Single,20587.0,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,44,25,0,11,4,25,3,1,1,311,At Risk Customers
4973,1970,Graduation,Single,20587.0,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,44,25,0,11,4,25,3,1,1,311,At Risk Customers
6387,1976,PhD,Together,52190.0,1,1,2014-08-05,39,42,0,17,0,0,18,3,2,1,3,5,0,0,38,77,0,11,6,77,3,2,2,322,Potential Customers
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,40,219,0,16,9,219,3,2,2,322,Potential Customers
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,46,60,1,15,7,60,3,2,1,321,Potential Customers
7901,1971,Master,Married,34109.0,0,1,2013-06-11,39,9,1,5,2,1,4,1,0,0,3,4,0,0,43,22,1,7,3,22,3,1,1,311,At Risk Customers
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,28,147,1,15,7,147,3,2,2,322,Potential Customers
10242,1966,PhD,Together,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,48,75,1,11,6,75,3,2,2,322,Potential Customers
5835,1976,PhD,Divorced,14849.0,1,0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,0,38,65,1,14,6,65,3,2,1,321,Potential Customers
6919,1978,2n Cycle,Married,26224.0,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,36,63,1,12,6,63,3,2,1,321,Potential Customers
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,52,57,1,15,6,57,3,2,1,321,Potential Customers
10475,1970,Master,Together,51381.5,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,44,317,1,17,12,317,3,2,2,322,Potential Customers
4201,1962,Graduation,Single,57967.0,0,1,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5,0,0,52,468,1,19,14,468,3,3,3,333,Loyal Customers
5092,1949,PhD,Widow,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,1,0,65,467,1,23,15,467,3,3,3,333,Loyal Customers
6566,1954,PhD,Married,72550.0,1,1,2012-08-11,39,826,50,317,50,38,38,9,5,2,12,8,0,0,60,1319,2,27,19,1319,3,4,4,344,Loyal Customers
6613,1970,Master,Married,44511.0,1,0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,44,727,2,28,20,727,3,4,3,343,Loyal Customers
9094,1955,2n Cycle,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,1,0,59,587,2,20,14,587,3,3,3,333,Loyal Customers
9847,1955,2n Cycle,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,59,587,2,20,14,587,3,3,3,333,Loyal Customers
10767,1989,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,25,1346,0,21,20,1346,3,4,4,344,Loyal Customers
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,39,35,0,7,5,35,3,1,1,311,At Risk Customers
1055,1976,Master,Married,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,38,45,0,8,4,45,3,1,1,311,At Risk Customers
1458,1982,Master,Married,21059.0,1,0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,32,44,0,12,6,44,3,2,1,321,Potential Customers
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,61,794,1,24,20,794,3,4,3,343,Loyal Customers
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,1,0,61,1507,1,23,22,1507,3,4,4,344,Loyal Customers
4654,1992,Graduation,Together,75114.0,0,0,2013-07-11,40,571,12,523,63,60,24,1,3,10,5,2,0,0,22,1253,1,20,18,1253,3,3,4,334,Loyal Customers
6103,1948,Graduation,Married,42192.0,0,0,2013-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0,66,100,1,10,6,100,3,2,2,322,Potential Customers
8147,1960,Graduation,Married,31454.0,1,1,2013-06-07,40,28,0,11,0,0,9,3,2,0,3,8,0,0,54,48,1,13,5,48,3,1,1,311,At Risk Customers
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,36,15,1,11,3,15,3,1,1,311,At Risk Customers
4838,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,36,15,1,11,3,15,3,1,1,311,At Risk Customers
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,42,38,1,12,4,38,3,1,1,311,At Risk Customers
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,42,1690,1,20,14,1690,3,3,4,334,Loyal Customers
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,42,1690,1,20,14,1690,3,3,4,334,Loyal Customers
5802,1972,Basic,Married,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,42,75,1,12,6,75,3,2,2,322,Potential Customers
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,29,21,1,11,3,21,3,1,1,311,At Risk Customers
178,1956,Graduation,Married,62503.0,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,5,0,0,58,973,1,27,22,973,3,4,3,343,Loyal Customers
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,60,330,2,19,12,330,3,2,2,322,Potential Customers
7431,1991,PhD,Single,68126.0,0,0,2012-10-11,40,1332,17,311,23,51,86,1,7,4,5,9,1,0,23,1820,2,25,16,1820,3,3,4,334,Loyal Customers
9405,1954,PhD,Married,52869.0,1,1,2012-10-15,40,84,3,61,2,1,21,3,3,1,4,7,1,0,60,172,2,15,8,172,3,2,2,322,Potential Customers
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,28,27,2,12,3,27,3,1,1,311,At Risk Customers
7503,1976,Graduation,Single,75825.0,0,0,2012-12-10,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,38,2209,2,26,22,2209,3,4,4,344,Loyal Customers
8783,1950,Graduation,Married,57045.0,0,1,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0,64,454,2,18,15,454,3,3,3,333,Loyal Customers
1403,1975,2n Cycle,Together,34984.0,1,1,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,39,38,2,11,4,38,3,1,1,311,At Risk Customers
4643,1973,Graduation,Married,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,41,176,2,15,7,176,3,2,2,322,Potential Customers
3463,1975,PhD,Married,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,39,904,0,28,23,904,3,4,3,343,Loyal Customers
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,22,64,0,12,6,64,3,2,1,321,Potential Customers
